研报名称,机构名称,发布时间,行业,网页链接,PDF直链
非银行业周报：强化资产负债联动，预定利率迎动态调整,民生证券,2025-01-12 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9wNne/tI+bspCSMrr7T4SZcVt0jpN7+uVVty3PoXzI=,https://pdf.dfcfw.com/pdf/H3_AP202501121641895901_1.pdf
2024毕马威中国金融科技企业双50报告,毕马威,2025-01-12 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9wNne/tI+bspCSMrr7T4cvuf4hjprYSJUGvWy9HPN8=,https://pdf.dfcfw.com/pdf/H3_AP202501121641895852_1.pdf
东吴金融财富管理月报（2024/12）：基金日均成交额及换手率环比双降，新发ETF环比下降同比仍增,东吴证券,2025-01-10 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u+XwxadkoZvBgCGkyDgAtp26IfnYd8yQbpEqyaxgbeM=,https://pdf.dfcfw.com/pdf/H3_AP202501101641891764_1.pdf
金融行业双周报：险资积极布局银行股，国有行中期分红陆续派发,东莞证券,2025-01-10 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u+XwxadkoZvBgCGkyDgAtuC2Y/O+LB0BGRnE9L0+ZO8=,https://pdf.dfcfw.com/pdf/H3_AP202501101641886677_1.pdf
金融周报：金融各板块业绩有望超预期 长期仍需关注投资端,华龙证券,2025-01-07 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YT89FmgOe9v/D5UjQPwfnecy2tqceXaqH0RFqQazLFA=,https://pdf.dfcfw.com/pdf/H3_AP202501071641840602_1.pdf
非银金融：从融资、衍生品和指数ETF视角看微盘股流动性-流动性风险可控，增量资金可期,国信证券,2025-01-07 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YT89FmgOe9v/D5UjQPwfndki0jYpoHyF9HgsJLb0I3w=,https://pdf.dfcfw.com/pdf/H3_AP202501071641834841_1.pdf
2024年信托业专题研究报告,中国信托业协会,2025-01-05 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oiWSItT+XkiZlGYxOqc+BLTcne7KZ3mfJCqow34bplc=,https://pdf.dfcfw.com/pdf/H3_AP202501051641811517_1.pdf
非银行业周报：积极布局回调后的非银板块,民生证券,2025-01-05 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oiWSItT+XkiZlGYxOqc+BDGCWHwLQlIhYSpc5JrwF6M=,https://pdf.dfcfw.com/pdf/H3_AP202501051641811588_1.pdf
REITs行业周报：更大力度支持基础设施REITs市场扩围扩容，消费REITs表现持续优异,开源证券,2025-01-05 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oiWSItT+XkiZlGYxOqc+BOkJNnkh1fzUkpshuaTs980=,https://pdf.dfcfw.com/pdf/H3_AP202501051641812490_1.pdf
中国居民投资理财行为调研报告（2024年12月）,中国金融研究院,2025-01-03 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AukOgCP3brwpTPLXX0TJE56xEYNjnTQeWBDTTzUB4aU=,https://pdf.dfcfw.com/pdf/H3_AP202501031641521569_1.pdf
中国金融稳定报告,中国金融出版社,2025-01-02 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nlcbLWmDZaEgWOpJ3IxmBfVdNjNvOjDTyFU98LNGFsc=,https://pdf.dfcfw.com/pdf/H3_AP202501021641505352_1.pdf
全球资产管理行业首席执行官2024年度调研,毕马威,2025-01-02 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nlcbLWmDZaEgWOpJ3IxmBdB9tqLX+k5MuskVxt7tpis=,https://pdf.dfcfw.com/pdf/H3_AP202501021641505328_1.pdf
2024理财行业高质量发展白皮书,农银理财,2024-12-31 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eY0/omAuuDO55Fgbz+UolL5AUVWCH4kiw1kCmtlx9rk=,https://pdf.dfcfw.com/pdf/H3_AP202412311641494481_1.pdf
基础设施投融资行业：皖南区县平台统筹化债与发展的举措及影响分析,中诚信国际,2024-12-31 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eY0/omAuuDO55Fgbz+UolFwotpQn/uFY3VOBdoP3ozA=,https://pdf.dfcfw.com/pdf/H3_AP202412311641487143_1.pdf
城投行业重组整合特征分析—以江苏省为例,中诚信国际,2024-12-31 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eY0/omAuuDO55Fgbz+UolNUC4HiEDT4dANLXDt3eNHc=,https://pdf.dfcfw.com/pdf/H3_AP202412311641487106_1.pdf
基础设施投融资行业：江苏省城投公司2024年三季度财报特征,中诚信国际,2024-12-30 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ETGJXdMr0kranefi9n3PBqNSx+PWwenA//MrwqgY9fM=,https://pdf.dfcfw.com/pdf/H3_AP202412301641474563_1.pdf
非银行业周报：低利率下的2025年开门红展望,民生证券,2024-12-29 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+vCe9jBcnUTHDU+/okHUW3XxaKvdpoPVCzPtHSu3mIw=,https://pdf.dfcfw.com/pdf/H3_AP202412291641462336_1.pdf
金融科技2025年投资策略：短期看证券科技业绩，中期关注金融IT,东吴证券,2024-12-29 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+vCe9jBcnUTHDU+/okHUW1ZFnKEy/9twBP8evcO204o=,https://pdf.dfcfw.com/pdf/H3_AP202412291641462305_1.pdf
金融行业云安全发展洞察与展望,腾讯控股,2024-12-27 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x0JrHPHznZO/BkOFoEkd2e3TUX4vmFdCEQJRWXt0qhE=,https://pdf.dfcfw.com/pdf/H3_AP202412271641444731_1.pdf
金融行业双周报：险企“偿二代”二期过渡期延期，四大行续创历史新高,东莞证券,2024-12-27 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x0JrHPHznZO/BkOFoEkd2WoCSu4GkthzMTJRrNGhcis=,https://pdf.dfcfw.com/pdf/H3_AP202412271641448948_1.pdf
基础设施投融资行业：转型城投企业科创债发行分析及前景展望,中诚信国际,2024-12-26 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=aKiz8E0PduOFG3eBbB+aeGxl0gKCnjfrffZkRsrjgqg=,https://pdf.dfcfw.com/pdf/H3_AP202412261641434498_1.pdf
全球金融监管动态月刊,毕马威,2024-12-25 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVA6ixRUUcNl51e+z4HCYeACeDAP9s5d/4bP/hqZopE=,https://pdf.dfcfw.com/pdf/H3_AP202412251641428524_1.pdf
中国金融科技企业ESG发展研究报告：向远而行,艾瑞股份,2024-12-25 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVA6ixRUUcNl51e+z4HCYQltjIQSiZkl8uJjk3z7+PA=,https://pdf.dfcfw.com/pdf/H3_AP202412251641424234_1.pdf
非银行金融行业周报：互认基金规定修订，融券“T+0”交易受限,山西证券,2024-12-24 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KxU/bvwy82dcVeDhGcvF1m1W7Q8C1S38vTkzmquy86Y=,https://pdf.dfcfw.com/pdf/H3_AP202412241641415274_1.pdf
家族办公室：各类金融机构竞相涌入，行业逐步走向规范化 头豹词条报告系列,头豹研究院,2024-12-23 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeI7+evhtCMo3rVLR9vz0beztBCYgZ/i/gMbw64gEe0=,https://pdf.dfcfw.com/pdf/H3_AP202412231641402532_1.pdf
非银金融行业周报：券商固收和零售业务受益低利率，偿二代过渡期延长,开源证券,2024-12-22 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=t7ow2XvvZKSZEd7QmGCV3JuJ9Cta8NgErR7sp1N1Fug=,https://pdf.dfcfw.com/pdf/H3_AP202412221641390207_1.pdf
非银行业周报：险资迎来资金运用再规范，偿付能力压力有望缓解,民生证券,2024-12-21 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eryOTsfbLuRzvRDuEzB6sH2CsBLkRkLC3+0jmdIiwKU=,https://pdf.dfcfw.com/pdf/H3_AP202412211641388848_1.pdf
非银金融：解锁“气象×金融”融合密码，激发新质生产力潜能,五矿证券,2024-12-19 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gaQ/gb19ItIkgCR1c1K2a3hCXiEx6rnIy6nKrERp2PI=,https://pdf.dfcfw.com/pdf/H3_AP202412191641356571_1.pdf
金融行业存储精益化管理，降低存储成本,上海爱数信息技术,2024-12-18 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mNWsAThPVnEAQUvFdn0larrhe4pCMAF/LuzJDxvEQCM=,https://pdf.dfcfw.com/pdf/H3_AP202412181641344259_1.pdf
个人养老金系列报告（一）：个人养老金的过去、现在与未来,华宝证券,2024-12-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8p3G6KIl/Jf0uvAVjvMTOVQ=,https://pdf.dfcfw.com/pdf/H3_AP202412171641323994_1.pdf
非银金融：从中央经济工作会议看券商板块的投资机会,五矿证券,2024-12-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8sfX3IkuYWrIbdm65MIln40=,https://pdf.dfcfw.com/pdf/H3_AP202412171641325248_1.pdf
非银行金融行业周报：中央经济工作会议首提股市，个人养老金产品扩容,山西证券,2024-12-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8sZlMIbS1AVVfjEEMTBQW0Q=,https://pdf.dfcfw.com/pdf/H3_AP202412171641336411_1.pdf
非银金融：寻找低利率环境下个人财富管理方案-个人养老金制度全面实施下银行、证券与基金模式探索,国信证券,2024-12-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9eWcpjSUa2oJ9A4xKeW8nyHtW6geMWMfsKTsZLvX3g=,https://pdf.dfcfw.com/pdf/H3_AP202412171641333652_1.pdf
非银行业周报（2024年第四十三期）：财险保费收入稳增 人身险保费增速承压,中航证券,2024-12-16 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z8dCSyGIe46LzGKocbYYrr/F4uHv48ScO6owp5hSDbw=,https://pdf.dfcfw.com/pdf/H3_AP202412151641307767_1.pdf
非银行业周报：在舒适的流动性和增长预期下配置非银,民生证券,2024-12-15 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z8dCSyGIe46LzGKocbYYrmYD4NuhczNxbfKwZclS2yo=,https://pdf.dfcfw.com/pdf/H3_AP202412151641306289_1.pdf
金融行业双周报：经济工作会议定调大力提振消费，全方位扩大国内需求,东莞证券,2024-12-13 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YhqyRusQ33dc7/+VMd6COoAFNWBjkFGHzychi/6p96I=,https://pdf.dfcfw.com/pdf/H3_AP202412131641297469_1.pdf
非银行金融行业：个人养老金制度推广至全国，多支柱养老体系更加完善,东兴证券,2024-12-13 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YhqyRusQ33dc7/+VMd6COjLXqPPMFYrEbx8Q+qG0Ab8=,https://pdf.dfcfw.com/pdf/H3_AP202412131641296667_1.pdf
非银行金融行业：两会释放积极政策信号，非银板块有望直接受益,东兴证券,2024-12-13 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YhqyRusQ33dc7/+VMd6COp3Qaba3D/7olS5fS9M02LU=,https://pdf.dfcfw.com/pdf/H3_AP202412131641294034_1.pdf
非银行业点评：个人养老金的一小步，养老三支柱的一大步,民生证券,2024-12-13 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YhqyRusQ33dc7/+VMd6COjh3u6AAG+NApU9Z4vwBQSY=,https://pdf.dfcfw.com/pdf/H3_AP202412131641290044_1.pdf
非银金融行业2025年度策略：政策引领下的格局重塑与变革突围,东海证券,2024-12-11 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0Pu7hazKl2GscAlH57cFm3LkAVOJc6AMmY7d11ZifWU=,https://pdf.dfcfw.com/pdf/H3_AP202412111641258081_1.pdf
金融行业2025年度投资策略报告：红利为锚，助力资本市场长期发展,华龙证券,2024-12-09 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UO42soTbxZsWiaskWaP4Xy5Gisqc03Mqkz5z3tyBksw=,https://pdf.dfcfw.com/pdf/H3_AP202412091641225555_1.pdf
REITs行业周报：REITs定期报告指引发布，环保REITs表现持续优异,开源证券,2024-12-09 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/uHen7jB2WUrCYkPfhjm3d5elBuOu/g6P1PT/A6qltA=,https://pdf.dfcfw.com/pdf/H3_AP202412081641220712_1.pdf
2024年金融业数字化转型升级报告之核心实践篇,中国信通院,2024-12-09 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UO42soTbxZsWiaskWaP4X7IW/fxdskkQPdk5u5WDRaQ=,https://pdf.dfcfw.com/pdf/H3_AP202412091641229649_1.pdf
非银金融行业点评报告：政治局会议表态超预期，继续建议增配券商和保险,开源证券,2024-12-09 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UO42soTbxZsWiaskWaP4X3x3EBqjsCXMbq/qsL5kJ54=,https://pdf.dfcfw.com/pdf/H3_AP202412091641234007_1.pdf
一般金融机构行业运行状况及3C级别表现,联合资信,2024-12-08 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/uHen7jB2WUrCYkPfhjm3ShFFue1i8mxAGzUHp4JLFs=,https://pdf.dfcfw.com/pdf/H3_AP202412081641219352_1.pdf
融资租赁行业2024年回顾与2025年展望,联合资信,2024-12-08 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/uHen7jB2WUrCYkPfhjm3a7RHyDC3pjPvZygGqWQN9g=,https://pdf.dfcfw.com/pdf/H3_AP202412081641219319_1.pdf
非银行业周报：在流动性舒适区间积极配置非银,民生证券,2024-12-08 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4kkopIs1tDZcgH9/23klmKSgeqPylIYb/6jb2RENE/I=,https://pdf.dfcfw.com/pdf/H3_AP202412071641219040_1.pdf
东吴金融财富管理月报（2024/11）：基金成交额及换手率环比双降，ETF总规模持续扩张态势,东吴证券,2024-12-05 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=V8wvn6awcY16UR5dGX5gY1Oi8O6ZfnVDCeHpMXAPamU=,https://pdf.dfcfw.com/pdf/H3_AP202412051641189090_1.pdf
非银金融行业2025年度投资策略：乘政策之风，观交易之变,开源证券,2024-12-03 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7mvIt0EJGhl7lVZLJanxalE=,https://pdf.dfcfw.com/pdf/H3_AP202412031641161421_1.pdf
2024年11月全国租赁市场报告,58安居客房产研究院,2024-12-03 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E81KP9uy3/GbNenPG/kd7oZGtCLZjx7wn5xJz4gbbKY=,https://pdf.dfcfw.com/pdf/H3_AP202412031641161251_1.pdf
REITs行业周报：多只保障房REITs首发申报，保障房REITs表现持续优异,开源证券,2024-12-01 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z6O1ezoVDID9LJGlCG9KPUaJUOd2RPDPbbTAmZcXlUw=,https://pdf.dfcfw.com/pdf/H3_AP202412011641130506_1.pdf
银行理财降低波动的方法与影响分析：平抑净值波动，探索仍在途中,国信证券,2024-12-01 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=z6O1ezoVDID9LJGlCG9KPc0Az3olggqS9Z/Nnd9PEUY=,https://pdf.dfcfw.com/pdf/H3_AP202412011641129504_1.pdf
金融行业双周报：2024Q3商业银行净利润增速边际提升，资产质量维持稳健,东莞证券,2024-12-01 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=21Lp33Acl/Y3/tAKU31aQo7lOBug7vcFWhsBYL0ZW2Q=,https://pdf.dfcfw.com/pdf/H3_AP202411301641128935_1.pdf
金融周报：近期关注地方债发行对银行资产端的影响,华龙证券,2024-11-26 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SxM66WOMn6gRtsq4U6/pBZDfb7Bchq0TNOTob7TDXsA=,https://pdf.dfcfw.com/pdf/H3_AP202411261641072210_1.pdf
非银行业周报：沿着“并购重组”和“开门红”把握回调后的配置机会,民生证券,2024-11-24 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=R9GXeBivBGm+2AjIujNgrCVnK56FdhQ35Wu3StuZHxk=,https://pdf.dfcfw.com/pdf/H3_AP202411231641041784_1.pdf
非银金融行业点评报告：大型宽基ETF批量降费，资本市场投资端改革持续深化,东吴证券,2024-11-20 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8fMdJwaSKIOiT/yqIyimtYE/FYXQzrEH4beisWcfiB0=,https://pdf.dfcfw.com/pdf/H3_AP202411201640977391_1.pdf
金融行业行业深度研究报告：数字人民币应用进展、产业链分析与投资策略,太平洋,2024-11-18 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8MWEAQmK8xDjW/d/r2CvcMjIKQaYeemxCI7yfxT4T7E=,https://pdf.dfcfw.com/pdf/H3_AP202411181640933080_1.pdf
金融行业双周报：证监会正式发布市值管理指引，长期破净公司应当制定估值提升计划,东莞证券,2024-11-18 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJzOoRBCgBaSdG1Da4mhVc+Vur7jMmBJpK99P/y+7w4=,https://pdf.dfcfw.com/pdf/H3_AP202411171640928959_1.pdf
市值管理《指引》提升上市公司质量，券商受益并购重组,民生证券,2024-11-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJzOoRBCgBaSdG1Da4mhVQ/ci8Kz5ZB26v+neP5b1mc=,https://pdf.dfcfw.com/pdf/H3_AP202411171640928678_1.pdf
非银行业周报：长期股权投资有望打开险企股票投资空间,民生证券,2024-11-17 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LJzOoRBCgBaSdG1Da4mhVTIFHxUBKKW0HwHUvT6d38Y=,https://pdf.dfcfw.com/pdf/H3_AP202411171640927581_1.pdf
金融周报：化债影响下银行长期配置价值提升,华龙证券,2024-11-13 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P9tuE+Ro9mA3tcYOz6DZh8pIlF2KHKCgJyasQGnUjk4=,https://pdf.dfcfw.com/pdf/H3_AP202411131640853209_1.pdf
非银金融行业2025年度投资策略：乘政策之风，观交易之变,开源证券,2024-11-12 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=65NGRjlFk/VrNIVfpa34wcj6irTs3sTFRcrqmqWWLaI=,https://pdf.dfcfw.com/pdf/H3_AP202411121640827921_1.pdf
非银金融：绿色金融趋势跟踪（202410）：绿色金融高质量发展助力美丽中国建设，金融机构大有可为,五矿证券,2024-11-11 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=adU9hIyDTbg4Hg2wd0swZmtykNj39MalraaXTLA/V9k=,https://pdf.dfcfw.com/pdf/H3_AP202411111640816012_1.pdf
非银行业事件点评：10月交易所开户数大增，券商业绩与估值有望迎来双击,民生证券,2024-11-08 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6rwsOE2eYRR6gEWSG98QvcpGx6DYoDqyjnnkIf1fEf0=,https://pdf.dfcfw.com/pdf/H3_AP202411071640773842_1.pdf
非银金融行业2024三季报点评：非银金融行业三季报业绩亮眼，未来可期,源达信息,2024-11-08 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mEijaqEdTDuiMMC7oEHWeyH6YDHGEmrJIf6bLJTZUGY=,https://pdf.dfcfw.com/pdf/H3_AP202411081640789612_1.pdf
非银行业事件点评：跨境理财通试点范围扩大，利好券商财富管理业务扩容,民生证券,2024-11-04 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eO0LDdDmu3JAeEEkz6m4ccWhz69j5rSTf4qZnnRy5mk=,https://pdf.dfcfw.com/pdf/H3_AP202411031640689723_1.pdf
金融行业双周报：上市险企三季报超预期大增，券商自营表现亮眼,东莞证券,2024-11-04 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Jq74/yDxw2KeW9a/clbF8xlK1IYQkhTYMg1zAo9KoJk=,https://pdf.dfcfw.com/pdf/H3_AP202411041640702044_1.pdf
REITs行业周报：华夏南京交通高速公路REIT上市，消费REITs单周表现优异,开源证券,2024-11-03 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eO0LDdDmu3JAeEEkz6m4cT5tMcRUqAjuFer6UwIab0Y=,https://pdf.dfcfw.com/pdf/H3_AP202411031640688750_1.pdf
非银行业周报：三季报后的非银板块仍需重视长期视角,民生证券,2024-11-03 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eO0LDdDmu3JAeEEkz6m4cfWiKhVmTcn+wS5fXeAgU2I=,https://pdf.dfcfw.com/pdf/H3_AP202411031640688079_1.pdf
非银金融行业主动权益基金2024Q3非银重仓股点评：非银板块持仓明显提升，看好顺周期下券商保险板块,开源证券,2024-10-28 00:00:00.000,多元金融,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WMroo3CFSx+yKaZ4146xyxyww5mgikpl6SxOQFn8jD0=,https://pdf.dfcfw.com/pdf/H3_AP202410281640551853_1.pdf
